학교명,주소,위도,경도
금산고등학교,충청남도 금산군 금산읍 탑선길 5,36.10630313,127.4943581
금산산업고등학교,충청남도 금산군 금산읍 진악로 1003,36.10440219,127.4793939
금산여자고등학교,충청남도 금산군 금산읍 인삼로 21,36.10475789,127.4834553
금산하이텍고등학교,충청남도 금산군 진산면 대둔산로 412,36.14234919,127.3738609
금성고등학교,전라남도 나주시 건재로 41,35.0380384,126.712291
금성고등학교,경상북도 의성군 금성면 금성현서로 41-66,36.25441645,128.690147
금성고등학교,부산광역시 동구 증산로 83,35.13463713,129.0515092
금오고등학교,경상북도 구미시 박정희로25길 15,36.10894994,128.3556319
금오공업고등학교,경상북도 구미시 구미대로30길 59,36.11808679,128.3697454
금오여자고등학교,경상북도 구미시 선산대로 129,36.14245673,128.3459186
금옥여자고등학교,서울특별시 양천구 신정로 213,37.51096532,126.8439717
금정고등학교,부산광역시 동래구 명장로63번길 60-14,35.20771342,129.1070798
금정여자고등학교,부산광역시 금정구 서부로76번길 21,35.22026157,129.1011474
금정전자고등학교,부산광역시 금정구 서금로 75,35.22173328,129.1073012
금천고등학교,경상북도 청도군 금천면 선암로 574-11,35.68807595,128.8947261
금천고등학교,서울특별시 금천구 시흥대로38길 26,37.44480673,126.9049018
금천고등학교,충청북도 청주시 상당구 호미로233번길 65,36.62779716,127.5119428
금촌고등학교,경기도 파주시 쇠재1길 18,37.75019671,126.7787647
금파공업고등학교,광주광역시 북구 금호로 80,35.17669545,126.8871706
금호고등학교,광주광역시 북구 금호로 100,35.1785969,126.8855126
금호고등학교,서울특별시 성동구 금호로 118,37.5536215,127.0234338
금호공업고등학교,경상북도 영천시 금호읍 교대길 8-18,35.9323949,128.8736677
금호중앙여자고등학교,광주광역시 북구 금호로 100,35.1785969,126.8855126
기린고등학교,강원도 인제군 기린면 창암길 20,37.94620605,128.31169
기장고등학교,부산광역시 기장군 기장읍 차성서로 77,35.24015148,129.2090256
기흥고등학교,경기도 용인시 기흥구 관곡로 20,37.28229211,127.108853
길원여자고등학교,경상북도 안동시 퇴계로 250,36.57936511,128.7351218
김제고등학교,전라북도 김제시 남북2길 25,35.79107768,126.8970893
김제농생명마이스터고등학교,전라북도 김제시 남북9길 23,35.79232044,126.8904613
김제서고등학교,전라북도 김제시 죽산면 해학로 17,35.77104473,126.8148593
김제여자고등학교,전라북도 김제시 중앙로 193,35.80038584,126.8958241
김제자영고등학교농업계공동실습소,전라북도 김제시 백산면 상동로 109,35.8346141,126.9214294
김천고등학교,경상북도 김천시 송설로 90,36.12343109,128.0939955
김천생명과학고등학교,경상북도 김천시 부거리길 310,36.13632669,128.102178
김천여자고등학교,경상북도 김천시 모암사랑10길 9,36.12743631,128.1216469
김천예술고등학교,경상북도 김천시 한일길 11-30,36.13774035,128.0958438
김천중앙고등학교,경상북도 김천시 남김천대로 3363,36.08778707,128.1055095
김포고등학교,경기도 김포시 봉화로 37-15,37.61839978,126.713009
김포외국어고등학교,경기도 김포시 월곶면 김포대로 2537,37.7012131,126.567517
김포제일고등학교,경기도 김포시 김포한강11로 242,37.65307147,126.6774675
김포제일공업고등학교,경기도 김포시 봉화로 69,37.62073309,126.7107549
김해가야고등학교,경상남도 김해시 경원로 98,35.23622926,128.8710793
김해건설공업고등학교,경상남도 김해시 구지로 109,35.23954528,128.8759904
김해경원고등학교,경상남도 김해시 우암로 18,35.23185637,128.8618172
김해고등학교,경상남도 김해시 활천로24번길 29,35.23139335,128.8960809
김해대청고등학교,경상남도 김해시 번화1로 7,35.18792102,128.8005179
김해분성고등학교,경상남도 김해시 가야로147번길 29,35.26547784,128.8745534
김해분성여자고등학교,경상남도 김해시 삼계로 171,35.26662385,128.8738687
김해삼문고등학교,경상남도 김해시 번화1로 127,35.19861147,128.7967846
김해삼방고등학교,경상남도 김해시 신어산길 17,35.25534178,128.9030254
김해생명과학고등학교,경상남도 김해시 금관대로 1239,35.23723898,128.8552702
김해수남고등학교,경상남도 김해시 율하로 381,35.16822931,128.8167315
김해여자고등학교,경상남도 김해시 가락로 150,35.23979703,128.8795929
김해영운고등학교,경상남도 김해시 인제로284번길 33,35.25467463,128.9057183
김해외국어고등학교,경상남도 김해시 율하로 266,35.17082614,128.8046616
김해율하고등학교,경상남도 김해시 율하1로 21,35.17410353,128.8069805
김해임호고등학교,경상남도 김해시 분성로3번길 77,35.23826864,128.8527201
김해제일고등학교,경상남도 김해시 분성로3번길 105,35.23962708,128.8538737
김해중앙여자고등학교,경상남도 김해시 분성로376번길 21-22,35.23260078,128.8886173
김해한일여자고등학교,경상남도 김해시 삼안로112번길 1,35.23924195,128.9166756
김화고등학교,강원도 철원군 서면 와수1로 90,38.24404542,127.4333719
김화공업고등학교,강원도 철원군 서면 와수1로 72,38.24340756,127.4349464
나루고등학교,경기도 화성시 금반2길 13,37.18656401,127.0719398
나주고등학교,전라남도 나주시 나주천2길 26,35.03080035,126.7108432
나주공업고등학교,전라남도 나주시 건재로 43,35.03980492,126.7127511
나주상업고등학교,전라남도 나주시 함박산길 23-4,35.04269594,126.722411
낙동고등학교,부산광역시 북구 의성로47번길 23,35.21706432,129.0096023
낙생고등학교,경기도 성남시 분당구 대왕판교로 477,37.38610469,127.1003748
남강고등학교,서울특별시 관악구 난곡로34길 80,37.47137567,126.9249091
남녕고등학교,제주특별자치도 제주시 도령로 55,33.49005684,126.4819807
남대전고등학교,대전광역시 중구 보문로 111번길 63,36.31074837,127.4278195
남목고등학교,울산광역시 동구 방어진순환도로 1200,35.53801043,129.4187517
남산고등학교,부산광역시 금정구 남산로 66,35.26808358,129.0859013
남성고등학교,전라북도 익산시 동서로35길 41,35.95635944,126.9659967
남성여자고등학교,부산광역시 중구 샘길 14,35.10571479,129.0344121
남악고등학교,전라남도 무안군 삼향읍 남악4로60번길 24,34.81042932,126.4685602
남양고등학교,경기도 화성시 남양읍 시청로45번길 23,37.2079709,126.8234064
남양주공업고등학교,경기도 남양주시 화도읍 경춘로2192번길 25,37.65247358,127.3344687
남양주다산고등학교,경기도 남양주시 다산중앙로146번길 50,37.62557654,127.1586637
남원고등학교,전라북도 남원시 만인로 43,35.42102496,127.3802691
남원국악예술고등학교,전라북도 남원시 용성로 323,35.42595135,127.4055555
남원서진여자고등학교,전라북도 남원시 낙현길 17-14,35.42573431,127.4065766
남원여자고등학교,전라북도 남원시 광천북길 229-11,35.41117242,127.3704283
남원용성고등학교,전라북도 남원시 농고길 41,35.41795647,127.3929209
남원제일고등학교,전라북도 남원시 노송로 1206,35.39142667,127.3737218
남주고등학교,제주특별자치도 서귀포시 동홍로303번길 14,33.27652166,126.5649677
남지고등학교,경상남도 창녕군 남지읍 남고길 11,35.38646985,128.472249
남창고등학교,울산광역시 울주군 온양읍 태화7길 43-16,35.41477812,129.2772126
남한고등학교,경기도 하남시 신평로 25,37.5360184,127.2030129
남해고등학교,경상남도 남해군 이동면 무림로 46-2,34.80280046,127.951543
남해정보산업고등학교,경상남도 남해군 고현면 탑동로 46,34.89706973,127.8739785
남해제일고등학교,경상남도 남해군 남해읍 남해대로 2800-11,34.83926386,127.90244
남해해성고등학교,경상남도 남해군 남면 남면로1835번길 8-4,34.77357644,127.8602782
내면고등학교,강원도 홍천군 내면 구룡령로 5174,37.766466,128.3877386
내성고등학교,부산광역시 금정구 서동로31번길 11,35.22138302,129.0927454
노원고등학교,서울특별시 노원구 노원로 586,37.66180319,127.0540195
노화고등학교,전라남도 완도군 노화읍 노화로 763-36,34.18136143,126.5776943
녹동고등학교,전라남도 고흥군 도양읍 비봉뚝길 108,34.53882429,127.1421118
논산고등학교,충청남도 논산시 시민로 173-9,36.18162006,127.0980207
논산공업고등학교,충청남도 논산시 시민로 365,36.19821471,127.0876105
논산대건고등학교,충청남도 논산시 논산대로 119,36.18480394,127.0784383
논산여자고등학교,충청남도 논산시 중앙로 325,36.19559346,127.092422
논산여자상업고등학교,충청남도 논산시 시민로 197,36.18482148,127.095938
누원고등학교,서울특별시 도봉구 마들로 849,37.68556896,127.0499327
늘푸른고등학교,경기도 성남시 분당구 성남대로407번길 26,37.37332701,127.1053275
능곡고등학교,경기도 고양시 덕양구 지도로 76,37.62396116,126.8255017
능동고등학교,경기도 화성시 동탄원천로 315-26,37.21390891,127.0575058
능인고등학교,대구광역시 수성구 무학로 207,35.83210847,128.632558
능주고등학교,전라남도 화순군 능주면 죽수길 31-2,34.98516412,126.9590427
다대고등학교,부산광역시 사하구 다대낙조2길 199,35.05313679,128.9698499
다사고등학교,대구광역시 달성군 다사읍 달구벌대로 839,35.86110567,128.4627608
다산고등학교,경기도 이천시 경충대로 2856,37.29104059,127.4288967
다운고등학교,울산광역시 중구 다운로 180,35.56648882,129.2706096
다정고등학교,세종특별자치시 다정남로 15,36.49334119,127.2422287
다향고등학교,전라남도 보성군 보성읍 녹차로 1364,34.76382902,127.0920752
단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21,37.49562483,127.0577682
단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21,37.4956175,127.0577682
단성고등학교,경상남도 산청군 단성면 강누방목로 2,35.30632289,127.9643023
단양고등학교,충청북도 단양군 단양읍 수변로 2,36.97605452,128.3665156
단원고등학교,경기도 안산시 단원구 단원로 55,37.3273054,126.8239977
달구벌고등학교,대구광역시 동구 팔공산로2길 16,35.99454114,128.6108132
달서고등학교,대구광역시 달성군 하빈면 하빈로 118,35.8861993,128.4214028
달성고등학교,대구광역시 서구 달구벌대로 1725,35.85893186,128.5553428
달천고등학교,울산광역시 북구 달천철장길 23,35.63192969,129.3288462
담양고등학교,전라남도 담양군 담양읍 천변7길 11,35.31418401,126.9808879
담양공업고등학교,전라남도 담양군 담양읍 죽향대로 1072,35.30241167,126.9822366
당곡고등학교,서울특별시 관악구 봉천로21길 108,37.49176034,126.9342464
당진고등학교,충청남도 당진시 백암로 219-20,36.89181424,126.6242637
당진정보고등학교,충청남도 당진시 운학길 5,36.89207275,126.6246863
대가야고등학교,경상북도 고령군 대가야읍 가야금길 36,35.7441136,128.2714279
대건고등학교,대구광역시 달서구 월곡로94길 46,35.83395193,128.5281133
대경상업고등학교,서울특별시 중구 매봉18길 111,37.55637326,127.0169792
대곡고등학교,대구광역시 달서구 도원남로 80,35.80323736,128.536857
대곡고등학교,경상남도 진주시 대곡면 남강로2438번길 39,35.2624116,128.1663986
대광고등학교,서울특별시 동대문구 안암로 6,37.57795467,127.0253235
대광고등학교,부산광역시 사하구 동매로 135,35.10127615,128.9725723
